Order_Date,Time,Customer_Id,Product_Category,Product,Sales,Quantity,Order_Priority
08/11/2018,13:33:11,14418,Auto & Accessories,Car Body Covers,117,1,Critical
20/07/2018,16:38:35,53503,Auto & Accessories,Car & Bike Care,118,1,Critical
14/07/2018,18:23:39,33526,Auto & Accessories,Tyre,250,1,Medium
14/08/2018,11:40:41,29814,Auto & Accessories,Bike Tyres,72,4,High
05/10/2018,12:18:01,22565,Auto & Accessories,Car Mat,54,4,High
24/12/2018,00:58:46,21699,Auto & Accessories,Car Seat Covers,114,1,High
08/10/2018,09:11:49,38511,Auto & Accessories,Car Pillow & Neck Rest,231,4,Critical
04/08/2018,13:57:51,28034,Auto & Accessories,Car Media Players,140,1,High
07/11/2018,12:53:53,31934,Auto & Accessories,Car Speakers,211,1,High
29/05/2018,11:26:22,55268,Auto & Accessories,Car Body Covers,117,1,High
13/10/2018,22:13:13,37954,Auto & Accessories,Car & Bike Care,118,1,Medium
09/11/2018,21:49:32,14747,Auto & Accessories,Tyre,250,1,Medium
30/07/2018,22:29:45,38831,Auto & Accessories,Bike Tyres,72,1,Critical
02/12/2018,08:46:17,24091,Auto & Accessories,Car Mat,54,5,Medium
21/02/2018,13:22:26,16725,Auto & Accessories,Car Seat Covers,114,1,Critical
04/12/2018,19:32:47,23431,Auto & Accessories,Car Pillow & Neck Rest,231,1,Critical
25/09/2018,19:30:13,16039,Auto & Accessories,Car Media Players,140,1,High
14/05/2018,10:33:04,23139,Auto & Accessories,Car Speakers,211,5,High
11/08/2018,15:36:19,56708,Auto & Accessories,Car Body Covers,117,1,Medium
14/05/2018,16:47:26,53659,Auto & Accessories,Car & Bike Care,118,1,High
14/08/2018,21:13:12,16467,Auto & Accessories,Tyre,250,5,High
09/11/2018,12:44:07,57736,Auto & Accessories,Bike Tyres,72,1,High
22/05/2018,11:32:20,17850,Auto & Accessories,Car Mat,54,1,Critical
22/09/2018,19:36:08,21921,Auto & Accessories,Car Seat Covers,114,4,Medium
13/01/2018,13:10:42,47265,Auto & Accessories,Car Pillow & Neck Rest,231,1,Medium
13/02/2018,22:21:07,59879,Auto & Accessories,Car Media Players,140,1,Medium
28/08/2018,14:42:53,40183,Auto & Accessories,Car Speakers,211,5,Medium
30/07/2018,07:00:26,45585,Auto & Accessories,Car Body Covers,117,4,Critical
24/09/2018,18:39:22,43414,Auto & Accessories,Car & Bike Care,118,1,Critical
16/10/2018,13:50:09,54773,Auto & Accessories,Tyre,250,1,High
05/04/2018,21:29:37,37579,Auto & Accessories,Bike Tyres,72,1,Critical
18/02/2018,10:27:36,27373,Auto & Accessories,Car Mat,54,1,High
15/11/2018,22:03:02,32628,Auto & Accessories,Car Seat Covers,114,5,High
01/08/2018,23:33:27,31196,Auto & Accessories,Car Pillow & Neck Rest,231,1,High
07/06/2018,14:49:19,27920,Auto & Accessories,Car Media Players,140,5,Medium
29/12/2018,15:06:02,14999,Auto & Accessories,Car Speakers,211,4,High
10/03/2018,13:55:22,42923,Auto & Accessories,Car Body Covers,117,1,Medium
04/11/2018,09:00:00,55798,Auto & Accessories,Car & Bike Care,118,4,Medium
17/11/2018,21:54:26,29626,Auto & Accessories,Tyre,250,4,Medium
24/11/2018,19:19:05,25769,Auto & Accessories,Bike Tyres,72,1,High
01/08/2018,13:41:36,39233,Auto & Accessories,Car Mat,54,1,High
16/11/2018,10:27:30,36814,Auto & Accessories,Car Seat Covers,114,1,Medium
13/01/2018,11:07:59,56837,Auto & Accessories,Car Pillow & Neck Rest,231,4,Medium
09/04/2018,08:55:21,18359,Auto & Accessories,Car Media Players,140,1,Medium
22/05/2018,23:20:39,57302,Auto & Accessories,Car Speakers,211,1,High
15/06/2018,23:32:05,44740,Auto & Accessories,Car Body Covers,117,4,Medium
24/09/2018,23:00:56,14755,Auto & Accessories,Car & Bike Care,118,4,Medium
19/08/2018,12:23:34,34021,Auto & Accessories,Tyre,250,5,Medium
15/11/2018,15:26:10,35221,Auto & Accessories,Bike Tyres,72,1,Critical
24/08/2018,10:17:12,26452,Auto & Accessories,Car Mat,54,1,High
07/05/2018,12:39:10,53248,Fashion,Shirts,196,3,High
24/04/2018,23:51:56,45946,Fashion,Jeans,218,2,High
14/10/2018,15:39:33,29872,Fashion,Suits,109,5,High
25/06/2018,11:45:19,13517,Fashion,Sports Wear,85,5,Critical
24/04/2018,14:18:04,50796,Fashion,Casula Shoes,122,3,High
18/08/2018,12:41:01,17741,Fashion,Running Shoes,224,1,High
14/11/2018,15:45:12,53526,Fashion,Formal Shoes,213,3,High
17/08/2018,01:22:20,56048,Fashion,Sneakers,62,2,High
09/12/2018,00:37:23,40660,Fashion,Titak watch,228,1,High
29/06/2018,20:44:23,26633,Fashion,Fossil Watch,159,1,Medium
22/04/2018,20:40:31,42479,Fashion,T - Shirts,248,5,High
09/10/2018,01:44:40,13850,Fashion,Shirts,196,5,High
23/11/2018,14:18:28,11018,Fashion,Jeans,218,5,Critical
16/07/2018,19:11:28,48394,Fashion,Suits,109,2,High
30/07/2018,12:48:54,34215,Fashion,Sports Wear,85,3,Medium
14/02/2018,20:27:07,50967,Fashion,Casula Shoes,122,1,Critical
14/11/2018,07:44:12,31483,Fashion,Running Shoes,224,3,High
16/02/2018,19:00:20,48567,Fashion,Formal Shoes,213,1,Medium
27/08/2018,12:30:35,19776,Fashion,Sneakers,62,1,Critical
14/05/2018,17:21:38,34465,Fashion,Titak watch,228,3,High
27/05/2018,16:15:38,26208,Fashion,Fossil Watch,159,1,Critical
03/01/2018,21:28:22,36564,Fashion,T - Shirts,248,1,Medium
19/07/2018,09:22:39,56828,Fashion,Shirts,196,1,Medium
06/03/2018,19:02:05,23793,Fashion,Jeans,218,1,Critical
19/01/2018,10:33:51,41427,Fashion,Suits,109,3,Critical
23/03/2018,13:44:46,10653,Fashion,Sports Wear,85,3,High
18/07/2018,19:01:54,32525,Fashion,Casula Shoes,122,2,High
13/10/2018,12:22:32,29968,Fashion,Running Shoes,224,1,High
27/04/2018,14:53:37,21313,Fashion,Formal Shoes,213,1,Critical
23/09/2018,18:02:49,20682,Fashion,Sneakers,62,1,Medium
17/04/2018,19:53:32,16586,Fashion,Titak watch,228,2,High
18/08/2018,14:40:00,45096,Fashion,Fossil Watch,159,1,High
08/06/2018,22:32:31,12713,Fashion,T - Shirts,248,3,High
11/11/2018,18:11:14,47056,Fashion,Shirts,196,3,High
14/02/2018,08:02:31,40084,Fashion,Jeans,218,2,Critical
28/05/2018,19:17:48,38067,Fashion,Suits,109,5,Medium
29/12/2018,11:27:48,12872,Fashion,Sports Wear,85,5,Medium
26/04/2018,16:41:58,12635,Fashion,Casula Shoes,122,1,High
06/09/2018,21:05:52,39749,Fashion,Running Shoes,224,2,High
01/11/2018,21:16:43,50072,Fashion,Formal Shoes,213,1,Medium
16/07/2018,18:21:13,25125,Fashion,Sneakers,62,3,High
17/07/2018,17:57:28,51305,Fashion,Titak watch,228,3,High
25/08/2018,20:41:55,52516,Fashion,Fossil Watch,159,5,High
09/06/2018,21:25:42,37542,Fashion,T - Shirts,248,3,High
24/08/2018,17:59:00,36368,Fashion,Shirts,196,1,High
13/04/2018,11:43:43,38594,Fashion,Jeans,218,5,Medium
01/01/2018,08:57:03,16003,Fashion,Suits,109,1,Critical
22/12/2018,17:23:21,13198,Fashion,Sports Wear,85,1,Medium
02/05/2018,07:08:01,11439,Fashion,Casula Shoes,122,2,Medium
22/01/2018,13:39:48,58553,Fashion,Running Shoes,224,1,Critical
16/05/2018,15:21:50,32198,Fashion,Formal Shoes,213,1,Critical
20/11/2018,18:55:21,53284,Fashion,Sneakers,62,1,High
07/02/2018,21:52:13,49448,Fashion,Titak watch,228,3,High
23/03/2018,13:37:52,39542,Fashion,Fossil Watch,159,1,Critical
22/03/2018,00:50:48,16358,Fashion,T - Shirts,248,3,Medium
03/04/2018,00:18:41,39024,Fashion,Shirts,196,2,Critical
07/05/2018,23:01:29,38109,Fashion,Jeans,218,1,Medium
12/12/2018,10:59:12,54766,Fashion,Suits,109,2,Critical
30/12/2018,09:47:28,32281,Fashion,Sports Wear,85,1,High
01/11/2018,00:29:18,45817,Fashion,Casula Shoes,122,5,Medium
22/02/2018,11:16:39,18204,Fashion,Running Shoes,224,1,Critical
26/06/2018,13:47:09,32474,Fashion,Formal Shoes,213,1,Medium
20/07/2018,17:46:35,57073,Fashion,Sneakers,62,2,Medium
23/04/2018,21:49:37,59970,Fashion,Titak watch,228,3,Medium
26/07/2018,17:49:11,39091,Fashion,Fossil Watch,159,3,Medium
19/12/2018,19:37:39,25256,Fashion,T - Shirts,248,3,High
03/03/2018,23:51:39,45858,Fashion,Shirts,196,2,High
01/07/2018,09:34:04,26742,Fashion,Jeans,218,1,Medium
25/09/2018,11:30:10,26286,Fashion,Suits,109,5,High
15/09/2018,22:48:48,16465,Fashion,Sports Wear,85,1,Medium
20/11/2018,21:37:23,46821,Fashion,Casula Shoes,122,1,Medium
30/05/2018,19:37:02,20172,Fashion,Running Shoes,224,1,Medium
05/02/2018,19:16:50,33872,Fashion,Formal Shoes,213,3,Medium
28/04/2018,12:34:35,45430,Fashion,Sneakers,62,2,Medium
10/11/2018,17:25:40,51351,Fashion,Titak watch,228,1,High
25/10/2018,13:54:11,50924,Fashion,Fossil Watch,159,1,Medium
20/05/2018,14:26:45,53848,Fashion,T - Shirts,248,1,Medium
10/12/2018,09:52:21,50040,Fashion,Shirts,196,5,High
20/05/2018,17:07:44,50307,Fashion,Jeans,218,3,Medium
04/12/2018,19:53:56,54221,Fashion,Suits,109,1,High
27/12/2018,12:43:20,53722,Fashion,Sports Wear,85,1,High
22/10/2018,12:06:16,53575,Fashion,Casula Shoes,122,1,Medium
30/06/2018,09:49:33,31953,Fashion,Running Shoes,224,1,High
25/07/2018,20:51:07,59219,Fashion,Formal Shoes,213,3,High
03/08/2018,08:34:52,26133,Fashion,Sneakers,62,1,High
16/05/2018,01:42:58,13024,Fashion,Titak watch,228,1,Medium
07/05/2018,14:21:03,43561,Fashion,Fossil Watch,159,5,High
06/05/2018,14:12:27,58438,Fashion,T - Shirts,248,2,High
04/07/2018,19:19:21,19526,Fashion,Shirts,196,3,Critical
17/11/2018,22:02:13,35822,Fashion,Jeans,218,5,High
07/07/2018,08:46:56,25158,Fashion,Suits,109,5,High
06/04/2018,14:17:00,19500,Fashion,Sports Wear,85,3,High
15/06/2018,12:36:28,35288,Fashion,Casula Shoes,122,2,High
12/12/2018,11:55:42,37489,Fashion,Running Shoes,224,2,High
10/07/2018,16:31:45,44951,Fashion,Formal Shoes,213,1,High
08/05/2018,20:28:49,20924,Fashion,Sneakers,62,5,Medium
06/07/2018,14:51:37,30645,Fashion,Titak watch,228,2,Critical
13/12/2018,21:15:56,46391,Fashion,Fossil Watch,159,1,High
05/09/2018,17:27:01,43539,Fashion,T - Shirts,248,3,High
12/11/2018,16:08:03,25050,Fashion,Shirts,196,3,Medium
18/08/2018,11:02:12,11571,Fashion,Jeans,218,1,Critical
05/08/2018,20:31:24,15920,Fashion,Suits,109,5,High
05/09/2018,22:29:43,10556,Fashion,Sports Wear,85,3,Medium
13/10/2018,19:00:01,26041,Fashion,Casula Shoes,122,1,High
14/08/2018,15:39:32,13989,Fashion,Running Shoes,224,3,Medium
25/11/2018,11:00:52,22592,Fashion,Formal Shoes,213,1,High
22/10/2018,12:48:41,48572,Fashion,Sneakers,62,1,Critical
09/08/2018,21:38:41,19327,Fashion,Titak watch,228,2,High
17/09/2018,16:00:20,36605,Fashion,Fossil Watch,159,2,Medium
07/04/2018,12:31:49,30111,Fashion,T - Shirts,248,3,High
21/12/2018,21:44:40,17882,Fashion,Shirts,196,1,Medium
07/11/2018,11:56:01,32686,Fashion,Jeans,218,1,Critical
20/10/2018,02:49:42,35227,Fashion,Suits,109,1,High
17/07/2018,22:44:42,49080,Fashion,Sports Wear,85,1,High
18/10/2018,15:20:40,58424,Fashion,Casula Shoes,122,5,High
24/04/2018,15:42:02,22847,Fashion,Running Shoes,224,2,High
25/10/2018,18:04:43,32162,Fashion,Formal Shoes,213,5,Medium
14/03/2018,09:36:10,13896,Fashion,Sneakers,62,2,High
18/09/2018,20:42:34,21957,Fashion,Titak watch,228,3,High
28/12/2018,12:27:21,49091,Fashion,Fossil Watch,159,3,Critical
13/08/2018,01:52:28,38194,Fashion,T - Shirts,248,1,High
03/05/2018,13:49:39,16207,Fashion,Shirts,196,1,Medium
24/07/2018,18:52:42,11783,Fashion,Jeans,218,5,Medium
13/05/2018,14:53:33,29120,Fashion,Suits,109,1,Medium
12/10/2018,21:07:05,10026,Fashion,Sports Wear,85,2,High
21/01/2018,18:47:03,41751,Fashion,Casula Shoes,122,2,High
25/07/2018,20:20:26,27460,Fashion,Running Shoes,224,2,High
14/11/2018,19:45:18,52490,Fashion,Formal Shoes,213,1,High
22/06/2018,15:54:09,47369,Fashion,Sneakers,62,1,High
18/04/2018,14:42:28,47043,Fashion,Titak watch,228,5,Medium
13/11/2018,13:33:06,41479,Fashion,Fossil Watch,159,1,Critical
23/01/2018,11:33:12,10606,Fashion,T - Shirts,248,1,High
06/02/2018,22:12:52,24918,Fashion,Shirts,196,2,High
16/10/2018,16:02:47,53564,Fashion,Jeans,218,1,Critical
28/04/2018,22:46:02,33620,Fashion,Suits,109,2,High
04/07/2018,17:03:12,39673,Fashion,Sports Wear,85,3,Critical
04/10/2018,20:04:31,24519,Fashion,Casula Shoes,122,5,High
24/08/2018,12:43:45,20310,Fashion,Running Shoes,224,2,High
29/09/2018,20:57:27,18430,Fashion,Formal Shoes,213,2,High
10/05/2018,13:49:40,14312,Fashion,Sneakers,62,3,Medium
18/06/2018,09:02:48,35036,Fashion,Titak watch,228,3,High
11/03/2018,23:19:47,28276,Fashion,Fossil Watch,159,3,High
03/08/2018,00:34:36,16486,Fashion,T - Shirts,248,1,High
25/09/2018,08:38:18,52907,Fashion,Shirts,196,2,Critical
19/04/2018,16:20:52,19471,Fashion,Jeans,218,1,Medium
15/02/2018,18:18:35,38561,Fashion,Suits,109,1,High
17/04/2018,13:00:14,57843,Fashion,Sports Wear,85,2,High
30/07/2018,14:08:48,12422,Fashion,Casula Shoes,122,1,High
15/11/2018,14:51:31,48971,Fashion,Running Shoes,224,1,Medium
02/12/2018,23:51:51,39659,Fashion,Formal Shoes,213,2,High
25/04/2018,12:31:59,10896,Fashion,Sneakers,62,1,High
01/08/2018,17:56:29,12418,Fashion,Titak watch,228,3,High
10/11/2018,12:44:46,16300,Fashion,Fossil Watch,159,1,Critical
08/04/2018,22:54:00,54562,Fashion,T - Shirts,248,5,Medium
21/07/2018,21:42:21,58176,Fashion,Shirts,196,1,Medium
07/11/2018,10:19:43,29552,Fashion,Jeans,218,1,Critical
12/07/2018,19:58:21,34621,Fashion,Suits,109,5,High
05/12/2018,19:12:05,28803,Fashion,Sports Wear,85,3,High
04/09/2018,12:20:47,14106,Fashion,Casula Shoes,122,3,High
30/07/2018,13:23:40,50026,Fashion,Running Shoes,224,5,Medium
12/08/2018,14:44:15,53882,Fashion,Formal Shoes,213,5,High
02/04/2018,22:41:18,32388,Fashion,Sneakers,62,1,Medium
17/05/2018,16:44:40,36601,Fashion,Titak watch,228,1,High
25/05/2018,23:05:27,47655,Fashion,Fossil Watch,159,1,High
09/07/2018,21:08:20,55915,Fashion,T - Shirts,248,1,Medium
25/10/2018,21:33:03,13315,Fashion,Shirts,196,1,Medium
25/01/2018,13:44:05,42194,Fashion,Jeans,218,1,Medium
28/12/2018,14:17:43,47441,Fashion,Suits,109,3,Critical
24/09/2018,15:55:40,36575,Fashion,Sports Wear,85,3,High
08/09/2018,11:23:06,56977,Fashion,Casula Shoes,122,1,Critical
20/02/2018,18:34:24,14686,Fashion,Running Shoes,224,3,Critical
11/05/2018,16:15:55,24057,Fashion,Formal Shoes,213,1,High
09/05/2018,22:14:40,42326,Fashion,Sneakers,62,5,High
11/05/2018,21:59:22,29458,Fashion,Titak watch,228,2,High
24/04/2018,10:42:23,39023,Fashion,Fossil Watch,159,2,Medium
09/07/2018,16:34:23,17856,Fashion,T - Shirts,248,3,Medium
21/12/2018,13:04:09,20010,Fashion,Shirts,196,3,High
05/03/2018,09:51:38,51841,Fashion,Jeans,218,1,Critical
03/11/2018,07:39:47,28240,Fashion,Suits,109,1,Critical
25/04/2018,22:02:58,58225,Fashion,Sports Wear,85,3,Medium
11/10/2018,11:31:17,20838,Fashion,Casula Shoes,122,5,High
17/08/2018,11:16:54,58246,Fashion,Running Shoes,224,1,Medium
01/02/2018,00:18:40,18547,Fashion,Formal Shoes,213,1,High
29/10/2018,06:53:08,53325,Fashion,Sneakers,62,1,High
02/12/2018,14:16:43,38810,Fashion,Titak watch,228,5,Medium
09/06/2018,18:30:27,15799,Fashion,Fossil Watch,159,3,Critical
01/09/2018,14:44:33,19163,Fashion,T - Shirts,248,2,Medium
11/09/2018,10:45:08,34898,Fashion,Shirts,196,1,High
28/12/2018,12:37:51,52193,Fashion,Jeans,218,3,High
12/07/2018,17:59:14,54915,Fashion,Suits,109,1,Medium
05/04/2018,18:34:14,18336,Fashion,Sports Wear,85,1,High
12/08/2018,07:28:18,59359,Fashion,Casula Shoes,122,2,Medium
16/05/2018,13:08:01,14638,Fashion,Running Shoes,224,5,High
11/07/2018,10:37:24,25198,Fashion,Formal Shoes,213,5,Medium
05/05/2018,11:11:25,39577,Fashion,Sneakers,62,1,Critical
07/08/2018,14:16:13,20047,Fashion,Titak watch,228,1,Medium
26/05/2018,09:19:13,44777,Fashion,Fossil Watch,159,3,High
08/06/2018,20:16:33,48681,Fashion,T - Shirts,248,1,Medium
30/11/2018,20:47:58,53815,Fashion,Shirts,196,5,Medium
29/09/2018,17:19:05,21156,Fashion,Jeans,218,5,Critical
06/05/2018,21:09:38,16704,Fashion,Suits,109,1,High
24/09/2018,18:40:22,13937,Fashion,Sports Wear,85,3,Critical
24/06/2018,22:46:55,28022,Fashion,Casula Shoes,122,2,High
12/01/2018,19:00:46,42480,Fashion,Running Shoes,224,1,Medium
24/08/2018,17:49:16,30307,Fashion,Formal Shoes,213,5,High
02/01/2018,21:11:56,58610,Fashion,Sneakers,62,3,Critical
06/02/2018,13:08:36,46649,Fashion,Titak watch,228,5,High
13/04/2018,21:29:03,44705,Fashion,Fossil Watch,159,2,Medium
24/05/2018,21:02:39,44045,Fashion,T - Shirts,248,3,High
12/11/2018,17:08:45,55885,Fashion,Shirts,196,2,High
24/06/2018,17:53:23,26739,Fashion,Jeans,218,1,High
17/12/2018,15:49:23,56816,Fashion,Suits,109,5,Medium
05/03/2018,10:29:44,10790,Fashion,Sports Wear,85,1,High
21/11/2018,12:52:36,51741,Fashion,Casula Shoes,122,1,High
27/09/2018,01:10:50,50062,Fashion,Running Shoes,224,3,High
04/07/2018,12:51:22,16272,Fashion,Formal Shoes,213,1,High
25/10/2018,07:38:14,54366,Fashion,Sneakers,62,1,High
30/09/2018,21:19:21,42542,Fashion,Titak watch,228,5,Medium
26/04/2018,23:47:31,12046,Fashion,Fossil Watch,159,1,High
28/10/2018,21:05:58,56037,Fashion,T - Shirts,248,1,High
19/06/2018,19:23:27,16290,Fashion,Shirts,196,3,High
26/04/2018,18:01:54,35764,Fashion,Jeans,218,1,High
24/04/2018,20:19:02,44384,Fashion,Suits,109,5,Medium
25/07/2018,10:04:44,39634,Fashion,Sports Wear,85,1,Medium
28/06/2018,09:53:36,40766,Fashion,Casula Shoes,122,5,Medium
03/07/2018,14:07:10,39182,Fashion,Running Shoes,224,1,High
15/12/2018,14:17:38,22286,Fashion,Formal Shoes,213,5,Medium
23/09/2018,14:36:17,58595,Fashion,Sneakers,62,1,Medium
11/03/2018,17:06:43,36149,Fashion,Titak watch,228,5,High
02/09/2018,20:34:22,29093,Fashion,Fossil Watch,159,1,Medium
07/09/2018,18:08:31,24265,Fashion,T - Shirts,248,1,Medium
04/06/2018,19:32:27,57876,Fashion,Shirts,196,1,Critical
28/02/2018,13:32:31,35685,Fashion,Jeans,218,1,High
10/07/2018,11:08:51,38643,Fashion,Suits,109,3,High
03/07/2018,23:02:42,44286,Fashion,Sports Wear,85,5,Medium
17/11/2018,14:09:53,19989,Fashion,Casula Shoes,122,1,High
29/04/2018,10:12:19,19560,Fashion,Running Shoes,224,1,High
19/04/2018,09:13:08,38592,Fashion,Formal Shoes,213,2,High
19/11/2018,14:49:51,38854,Fashion,Sneakers,62,1,Medium
15/08/2018,09:50:18,55466,Fashion,Titak watch,228,3,High
11/10/2018,11:17:23,51200,Fashion,Fossil Watch,159,5,Medium
24/04/2018,10:38:00,38493,Fashion,T - Shirts,248,5,High
19/02/2018,15:14:08,27454,Fashion,Shirts,196,2,Medium
07/12/2018,16:10:11,24934,Fashion,Jeans,218,1,Critical
02/03/2018,20:45:44,16347,Fashion,Suits,109,5,High
14/12/2018,22:08:50,22140,Fashion,Sports Wear,85,1,Medium
27/06/2018,06:38:11,46272,Fashion,Casula Shoes,122,3,Critical
20/07/2018,16:35:57,29666,Fashion,Running Shoes,224,3,High
05/11/2018,20:58:28,16536,Fashion,Formal Shoes,213,2,Medium
17/11/2018,12:04:48,31077,Fashion,Sneakers,62,1,Critical
28/09/2018,00:12:06,25998,Fashion,Titak watch,228,5,Medium
02/06/2018,16:15:29,57665,Fashion,Fossil Watch,159,3,High
30/07/2018,22:16:09,28200,Fashion,T - Shirts,248,2,High
20/11/2018,21:50:59,12928,Fashion,Shirts,196,1,High
04/07/2018,07:14:25,18070,Fashion,Jeans,218,5,High
18/10/2018,13:02:08,41674,Fashion,Suits,109,3,High
27/01/2018,12:18:37,57065,Fashion,Sports Wear,85,1,High
01/11/2018,22:14:52,46926,Fashion,Casula Shoes,122,1,Critical
24/08/2018,08:53:44,29333,Fashion,Running Shoes,224,2,Medium
08/08/2018,12:53:38,15380,Fashion,Formal Shoes,213,1,High
12/08/2018,10:07:11,41141,Fashion,Sneakers,62,1,Medium
19/10/2018,14:39:44,30192,Fashion,Titak watch,228,3,Medium
12/07/2018,09:03:03,23771,Fashion,Fossil Watch,159,3,Critical
20/09/2018,15:31:00,50108,Fashion,T - Shirts,248,1,High
18/07/2018,17:20:53,43155,Fashion,Shirts,196,3,Medium
02/09/2018,19:37:23,13122,Fashion,Jeans,218,3,High
06/06/2018,09:26:03,54700,Fashion,Suits,109,3,Medium
03/11/2018,22:50:55,32647,Fashion,Sports Wear,85,1,High
18/08/2018,17:02:17,53840,Fashion,Casula Shoes,122,3,Medium
30/06/2018,09:54:19,53284,Fashion,Running Shoes,224,5,Medium
04/06/2018,21:00:25,14421,Fashion,Formal Shoes,213,2,Medium
08/06/2018,20:40:57,56409,Fashion,Sneakers,62,1,High
07/05/2018,08:55:18,32838,Fashion,Titak watch,228,5,Critical
28/02/2018,19:40:53,24016,Fashion,Fossil Watch,159,5,High
06/11/2018,02:58:06,53155,Fashion,T - Shirts,248,5,Medium
06/08/2018,22:52:39,32610,Fashion,Shirts,196,1,High
16/12/2018,14:10:00,51151,Fashion,Jeans,218,1,Critical
10/01/2018,22:17:59,34422,Fashion,Suits,109,2,Critical
21/12/2018,22:37:09,35636,Fashion,Sports Wear,85,5,High
27/08/2018,15:23:07,18462,Fashion,Casula Shoes,122,2,High
18/06/2018,19:59:07,16850,Fashion,Running Shoes,224,5,Medium
26/08/2018,14:12:39,59835,Fashion,Formal Shoes,213,3,High
02/03/2018,00:25:01,45117,Fashion,Sneakers,62,5,High
